Id,Cover_Type
576351,1
381001,1
71478,1
121174,1
74173,1
268982,1
174349,1
527451,1
319174,1
222083,1
40750,1
478500,1
402154,1
121022,1
288212,1
141293,1
114752,1
329659,1
314080,1
411805,1
501762,1
309363,1
197322,1
148812,1
512236,1
76616,1
211795,1
505625,1
40741,1
492078,1
565177,1
84861,1
477576,1
182662,1
476219,1
89602,1
495956,1
219907,1
274119,1
499964,1
46854,1
142795,1
455096,1
558375,1
104382,1
15805,1
546402,1
139093,1
229793,1
87476,1
479877,1
308631,1
324977,1
140447,1
149831,1
250442,1
550997,1
232063,1
55562,1
510710,1
514569,1
536165,1
40342,1
219567,1
135153,1
357558,1
551592,1
158936,1
18688,1
83236,1
153367,1
206968,1
262658,1
73566,1
137065,1
160550,1
414886,1
195343,1
216998,1
203146,1
437507,1
385639,1
232689,1
233817,1
421770,1
498085,1
197364,1
424384,1
309773,1
175879,1
243077,1
400678,1
164234,1
102804,1
324637,1
192204,1
460562,1
456061,1
283481,1
492708,1
155263,1
421103,1
43961,1
365086,1
554847,1
130740,1
540342,1
391253,1
527102,1
107968,1
88031,1
354903,1
230289,1
132085,1
190938,1
367118,1
278563,1
437063,1
275812,1
302914,1
508439,1
73020,1
154652,1
57806,1
357377,1
126170,1
329776,1
318274,1
92163,1
275691,1
479420,1
469371,1
460389,1
389327,1
424386,1
199543,1
148358,1
303897,1
202700,1
352437,1
437472,1
26996,1
370876,1
347624,1
331642,1
145949,1
121071,1
247353,1
123020,1
72691,1
381677,1
292730,1
314660,1
74109,1
28542,1
128902,1
228825,1
532039,1
217845,1
562063,1
119771,1
31814,1
100012,1
229284,1
126417,1
71909,1
231786,1
479118,1
130599,1
334124,1
203273,1
492694,1
561652,1
527243,1
139876,1
207488,1
287592,1
299780,1
576060,1
372029,1
293532,1
196380,1
300207,1
37717,1
329694,1
50576,1
39823,1
230677,1
578719,1
154663,1
347470,1
545410,1
191738,1
27430,1
423017,1
384363,1
461317,1
245168,1
79885,1
234216,1
176241,1
472033,1
259148,1
115031,1
516577,1
496420,1
427719,1
38753,1
135962,1
118282,1
409963,1
547698,1
115140,1
476079,1
53160,1
37824,1
58247,1
435436,1
576472,1
77811,1
226325,1
227565,1
158832,1
419981,1
237921,1
315029,1
123862,1
200036,1
547778,1
318024,1
465925,1
155140,1
400978,1
544980,1
488292,1
377698,1
71635,1
384849,1
262680,1
412894,1
68009,1
523368,1
262239,1
308763,1
445505,1
306798,1
259222,1
340325,1
202396,1
125801,1
419845,1
544123,1
243471,1
38068,1
424614,1
461493,1
559584,1
432811,1
185174,1
515955,1
413937,1
552855,1
70260,1
482214,1
450181,1
62412,1
321304,1
101497,1
579215,1
429263,1
505629,1
233980,1
262692,1
537103,1
248211,1
23259,1
69994,1
203624,1
436925,1
528649,1
247401,1
470132,1
454320,1
276926,1
59880,1
258436,1
435138,1
369856,1
163720,1
531236,1
513092,1
478386,1
553125,1
444701,1
225451,1
334677,1
559529,1
147148,1
15129,1
452436,1
382166,1
84669,1
283838,1
528060,1
351211,1
186498,1
113174,1
553849,1
58200,1
137665,1
471211,1
541747,1
331476,1
177719,1
307518,1
272273,1
477344,1
405293,1
43553,1
550068,1
268366,1
65848,1
414835,1
133827,1
117992,1
448842,1
484030,1
560393,1
482967,1
221200,1
21028,1
152773,1
498138,1
35696,1
69376,1
196882,1
423065,1
248435,1
93434,1
176486,1
153718,1
561645,1
50966,1
434023,1
361715,1
362935,1
351697,1
440331,1
267917,1
475152,1
395240,1
249896,1
166649,1
33713,1
269392,1
513440,1
118312,1
390806,1
273723,1
332629,1
226279,1
193679,1
241923,1
109784,1
119492,1
393011,1
453180,1
396097,1
560937,1
417841,1
205590,1
520172,1
226145,1
277128,1
245046,1
22049,1
211514,1
337765,1
443420,1
202673,1
402963,1
104302,1
357203,1
114261,1
312823,1
337889,1
368953,1
291121,1
116309,1
460243,1
300356,1
246710,1
453539,1
402351,1
457014,1
487593,1
306266,1
128050,1
201134,1
187003,1
430189,1
519069,1
42404,1
57251,1
183526,1
305148,1
363668,1
563249,1
483907,1
26432,1
356778,1
422200,1
251456,1
112876,1
115183,1
218225,1
181345,1
357987,1
459518,1
413571,1
356190,1
376779,1
71960,1
542444,1
558526,1
245512,1
303927,1
236008,1
342212,1
194078,1
36689,1
332232,1
77472,1
42146,1
452947,1
265703,1
269268,1
87613,1
166821,1
314967,1
285608,1
314373,1
556053,1
94427,1
539543,1
482177,1
78084,1
142587,1
77812,1
356312,1
59247,1
569644,1
496800,1
31453,1
540600,1
384419,1
192434,1
172440,1
509691,1
117880,1
234870,1
198787,1
79171,1
66632,1
117511,1
536837,1
87076,1
428066,1
153671,1
304754,1
534773,1
220625,1
207908,1
404666,1
428642,1
248529,1
352408,1
73071,1
416102,1
212110,1
337171,1
69873,1
272523,1
382913,1
109510,1
68874,1
304042,1
97700,1
129191,1
72441,1
183612,1
368279,1
151049,1
437416,1
555916,1
27602,1
61365,1
278338,1
407059,1
29573,1
249662,1
251660,1
193410,1
346689,1
65156,1
531679,1
153509,1
304404,1
373191,1
464782,1
545868,1
576171,1
431478,1
479239,1
320387,1
344736,1
175831,1
526684,1
166488,1
64122,1
419652,1
236699,1
543432,1
484106,1
138272,1
341197,1
547554,1
248979,1
455020,1
343096,1
368758,1
185703,1
15881,1
347135,1
549341,1
306684,1
228400,1
396608,1
224170,1
556350,1
236565,1
283486,1
221352,1
223563,1
475974,1
390052,1
485223,1
302163,1
213433,1
408956,1
360436,1
381371,1
520446,1
551016,1
437590,1
529333,1
430359,1
129223,1
170608,1
552262,1
402749,1
281789,1
395107,1
336502,1
103278,1
195473,1
281408,1
407473,1
469147,1
525343,1
314588,1
252881,1
309905,1
558731,1
35720,1
243409,1
236198,1
77999,1
556301,1
176264,1
408570,1
118698,1
159267,1
482548,1
43674,1
152462,1
513227,1
219758,1
277334,1
481182,1
169042,1
442539,1
366267,1
392525,1
257809,1
148255,1
140497,1
60424,1
74169,1
256922,1
289785,1
414812,1
384754,1
402824,1
356743,1
176263,1
21813,1
340300,1
359325,1
387189,1
75210,1
157400,1
114394,1
560817,1
229198,1
565281,1
406043,1
434495,1
332545,1
258700,1
259858,1
202865,1
38624,1
363518,1
325062,1
465757,1
95124,1
297659,1
439700,1
77285,1
222278,1
494433,1
112076,1
521058,1
193298,1
316438,1
93429,1
137598,1
345091,1
286165,1
159700,1
415847,1
189940,1
432637,1
112003,1
36601,1
396512,1
145090,1
67331,1
37384,1
86353,1
396108,1
117700,1
299222,1
549613,1
515883,1
576594,1
351566,1
112638,1
231480,1
434813,1
383877,1
386658,1
555301,1
226683,1
94517,1
173274,1
296116,1
114030,1
162963,1
459353,1
260378,1
320103,1
548839,1
33590,1
553854,1
449926,1
445512,1
157949,1
432373,1
149360,1
484943,1
35310,1
297454,1
478253,1
494317,1
208967,1
282321,1
413143,1
31293,1
355798,1
205869,1
277999,1
404137,1
192797,1
31966,1
443941,1
389834,1
286701,1
478917,1
18002,1
303929,1
343366,1
474578,1
474850,1
117682,1
427346,1
370212,1
291741,1
375312,1
481612,1
271252,1
87689,1
395126,1
115454,1
381037,1
480198,1
32245,1
542388,1
234552,1
446299,1
545005,1
52452,1
487362,1
446654,1
191588,1
216875,1
205112,1
502333,1
144277,1
451765,1
107165,1
268198,1
63040,1
355440,1
251754,1
485982,1
239760,1
535354,1
423087,1
377500,1
452402,1
335376,1
384969,1
31097,1
60137,1
473149,1
440262,1
203860,1
240261,1
458636,1
570323,1
174148,1
225006,1
559281,1
91166,1
494708,1
465388,1
309822,1
248355,1
258906,1
520268,1
302832,1
347085,1
518609,1
507387,1
331975,1
27479,1
352257,1
304819,1
144070,1
169565,1
122513,1
128908,1
504238,1
40292,1
364031,1
115092,1
497108,1
320707,1
526732,1
292450,1
35013,1
461016,1
400772,1
337977,1
179610,1
104001,1
389224,1
465363,1
573219,1
553108,1
569576,1
328328,1
172964,1
555929,1
143700,1
40008,1
97202,1
201870,1
69456,1
478516,1
221057,1
257449,1
66615,1
371462,1
566207,1
575238,1
567320,1
311227,1
525310,1
140187,1
549581,1
324322,1
395621,1
252937,1
438606,1
158628,1
557897,1
227456,1
578477,1
494224,1
216302,1
486517,1
543616,1
571197,1
42130,1
173141,1
245636,1
34746,1
549448,1
223145,1
185842,1
334430,1
49763,1
160416,1
213287,1
357241,1
485769,1
390352,1
419226,1
223772,1
486516,1
398725,1
534650,1
361921,1
149785,1
487562,1
516952,1
78273,1
296941,1
279429,1
46523,1
435645,1
102629,1
565258,1
541321,1
39908,1
505168,1
559751,1
329131,1
145215,1
555871,1
35985,1
310970,1
176668,1
349680,1
525383,1
235229,1
168897,1
96426,1
346178,1
493248,1
512915,1
272244,1
67723,1
437428,1
421906,1
542465,1
404780,1
444032,1
342449,1
483704,1
425509,1
180369,1
51001,1
85912,1
459942,1
246047,1
478649,1
42541,1
187071,1
216883,1
145128,1
507256,1
83087,1
548296,1
187132,1
47781,1
454460,1
524516,1
195941,1
294343,1
551703,1
132016,1
528772,1
427305,1
479493,1
547129,1
77975,1
207575,1
527606,1
96662,1
551481,1
210755,1
254794,1
535239,1
218918,1
497899,1
62003,1
130388,1
524155,1
569610,1
398132,1
267610,1
297906,1
110723,1
301720,1
87572,1
45058,1
542557,1
403121,1
511864,1
306572,1
155003,1
549142,1
165742,1
203871,1
157164,1
39954,1
221603,1
178210,1
330071,1
25956,1
510057,1
269015,1
476061,1
480067,1
151928,1
396706,1
184191,1
34281,1
274419,1
182750,1
506590,1
553430,1
215582,1
70012,1
262791,1
72887,1
50562,1
268631,1
260491,1
541718,1
133295,1
484587,1
39984,1
268701,1
462304,1
216461,1
189591,1
250249,1
110290,1
177096,1
274640,1
346129,1
36487,1
267535,1
112998,1
512085,1
363584,1
85507,1
508927,1
424387,1
495046,1
580370,1
268157,1
514229,1
224380,1
192879,1
54890,1
140274,1
262174,1
115710,1
382891,1
83669,1
273268,1
424649,1
363364,1
495705,1
285810,1
63215,1
376024,1
54049,1
307918,1
171367,1
101131,1
256218,1
204338,1
16652,1
509952,1
436464,1
463651,1
212657,1
145785,1
371061,1
72642,1
433281,1
170730,1
435505,1
410515,1
37459,1
231557,1
124934,1
568533,1
379072,1
310782,1
504469,1
233608,1
40528,1
323368,1
112510,1
472921,1
275130,1
222090,1
163810,1
107395,1
100145,1
211742,1
287808,1
82649,1
391939,1
451148,1
187540,1
384792,1
572105,1
389417,1
497286,1
306566,1
389985,1
514120,1
263853,1
325428,1
463030,1
306278,1
505457,1
110119,1
145737,1
400423,1
255201,1
544385,1
301007,1
275436,1
49762,1
468434,1
293646,1
105208,1
170135,1
122053,1
91976,1
338626,1
173786,1
99816,1
67666,1
270307,1
55477,1
154281,1
206425,1
565780,1
405088,1
41424,1
152344,1
103492,1
182249,1
543525,1
361720,1
392586,1
544747,1
275788,1
462908,1
497018,1
160859,1
466421,1
502340,1
459487,1
222644,1
32155,1
467628,1
508885,1
129886,1
456312,1
189130,1
85927,1
268885,1
100988,1
538409,1
283456,1
285460,1
197326,1
268124,1
178342,1
157757,1
572522,1
28174,1
213942,1
161717,1
306929,1
60235,1
444515,1
107188,1
420235,1
80809,1
217672,1
273300,1
70511,1
512349,1
121917,1
17676,1
94540,1
531445,1
525059,1
161577,1
362418,1
562118,1
509138,1
325112,1
353991,1
512498,1
466610,1
255710,1
83045,1
296424,1
496013,1
546008,1
241058,1
215825,1
241314,1
521263,1
237946,1
296286,1
537687,1
488367,1
196139,1
406572,1
461526,1
518768,1
190981,1
246881,1
487006,1
140479,1
168467,1
328056,1
213932,1
35627,1
298753,1
376026,1
504190,1
113732,1
87468,1
518085,1
471285,1
409492,1
531467,1
35938,1
287363,1
339792,1
247627,1
521226,1
558508,1
230442,1
393690,1
172612,1
57675,1
302786,1
253629,1
128623,1
241337,1
549500,1
63733,1
110554,1
517021,1
552234,1
428332,1
230729,1
397434,1
441373,1
98011,1
423587,1
258403,1
443503,1
172251,1
259114,1
547080,1
271186,1
135828,1
273469,1
386317,1
424739,1
411486,1
420062,1
458429,1
72462,1
56954,1
572078,1
117920,1
235142,1
117990,1
536676,1
276927,1
143567,1
505258,1
488639,1
278885,1
241074,1
432646,1
494362,1
452377,1
201726,1
355834,1
304333,1
219170,1
19260,1
27031,1
569616,1
244486,1
416328,1
326577,1
218242,1
162717,1
149027,1
71455,1
520494,1
121726,1
259130,1
457744,1
560567,1
98121,1
374815,1
519918,1
528396,1
25548,1
391639,1
237432,1
42610,1
354222,1
121604,1
466868,1
130708,1
381104,1
514479,1
363663,1
504464,1
308741,1
460459,1
213393,1
189214,1
442362,1
216826,1
163518,1
562658,1
434641,1
313425,1
492750,1
229001,1
187707,1
176800,1
387140,1
390331,1
360760,1
535031,1
319622,1
85887,1
234481,1
188869,1
100125,1
362762,1
241882,1
256900,1
223944,1
127648,1
450106,1
298575,1
368072,1
277362,1
277228,1
228993,1
374793,1
435704,1
502585,1
208817,1
99760,1
554556,1
395356,1
215406,1
402592,1
305769,1
336850,1
27419,1
124774,1
425047,1
499289,1
269158,1
466824,1
247204,1
71728,1
207828,1
572017,1
65781,1
231337,1
450412,1
253593,1
104645,1
206399,1
24184,1
59147,1
83843,1
37051,1
530196,1
346324,1
138090,1
286822,1
517824,1
66051,1
228490,1
512002,1
483402,1
528195,1
95101,1
263750,1
19327,1
166942,1
277508,1
133609,1
375326,1
491580,1
504943,1
311490,1
324172,1
518309,1
269893,1
383974,1
117497,1
90528,1
42500,1
70599,1
99933,1
339893,1
446521,1
535484,1
268376,1
78559,1
203088,1
181247,1
298499,1
472141,1
83578,1
108204,1
353151,1
278415,1
282608,1
420405,1
81820,1
421696,1
147725,1
499236,1
327943,1
363808,1
229038,1
81329,1
119374,1
497766,1
381624,1
534198,1
216956,1
248554,1
361330,1
23028,1
237955,1
36505,1
99347,1
182443,1
76839,1
566028,1
373346,1
483937,1
15735,1
300119,1
488487,1
348281,1
407107,1
319586,1
479593,1
27960,1
401401,1
312476,1
357962,1
307029,1
572501,1
290697,1
326737,1
513018,1
280698,1
322736,1
283037,1
174335,1
526427,1
386517,1
84368,1
452820,1
392023,1
395399,1
185228,1
78904,1
174240,1
413155,1
389730,1
125122,1
316071,1
529982,1
331352,1
476198,1
317803,1
65366,1
389215,1
392851,1
357771,1
531195,1
363452,1
194476,1
110044,1
441175,1
404689,1
418520,1
280751,1
162291,1
182556,1
533612,1
32261,1
502906,1
245657,1
348719,1
34701,1
246257,1
144523,1
520845,1
438831,1
217995,1
215972,1
348872,1
398411,1
285019,1
155577,1
501052,1
229643,1
437262,1
98473,1
209316,1
191316,1
485183,1
349141,1
552388,1
526405,1
216372,1
456145,1
206068,1
454793,1
502302,1
207686,1
570185,1
289980,1
72816,1
96775,1
490238,1
190263,1
465818,1
108756,1
328434,1
311396,1
80205,1
269294,1
549333,1
46704,1
470687,1
306342,1
402935,1
332209,1
112042,1
213792,1
196103,1
153402,1
345803,1
365902,1
171928,1
269477,1
383458,1
358382,1
215553,1
437150,1
499924,1
101516,1
512273,1
252408,1
135612,1
515020,1
310198,1
189409,1
26457,1
46388,1
174536,1
407456,1
309265,1
209120,1
395440,1
75990,1
402975,1
63199,1
339108,1
554008,1
59768,1
21087,1
59697,1
525901,1
91871,1
538095,1
23956,1
545352,1
465911,1
131185,1
486068,1
74134,1
273920,1
402068,1
282473,1
490033,1
168269,1
214334,1
214354,1
74370,1
300037,1
395233,1
445305,1
567391,1
119487,1
541933,1
441231,1
503071,1
163738,1
431676,1
515028,1
389096,1
506645,1
554147,1
109013,1
90553,1
133060,1
366612,1
478273,1
508087,1
104570,1
398862,1
509204,1
147912,1
410381,1
553297,1
288234,1
300238,1
564270,1
304226,1
384179,1
430579,1
27852,1
284368,1
336350,1
164799,1
292763,1
159784,1
474014,1
397405,1
457382,1
143215,1
121234,1
577350,1
445712,1
120687,1
231277,1
474328,1
511441,1
339331,1
48980,1
104167,1
150411,1
215032,1
360853,1
148032,1
472988,1
514673,1
164895,1
178611,1
375223,1
138855,1
106453,1
537218,1
223366,1
49888,1
325843,1
265629,1
80641,1
577009,1
347337,1
366492,1
577923,1
211745,1
317037,1
225623,1
390343,1
574263,1
548584,1
428051,1
198064,1
272825,1
138905,1
549382,1
527465,1
529226,1
387431,1
533349,1
413889,1
494434,1
327788,1
221606,1
146342,1
543534,1
434501,1
242800,1
548887,1
122451,1
275174,1
158380,1
96897,1
414318,1
100865,1
501757,1
568823,1
471009,1
216158,1
422207,1
386397,1
425647,1
304859,1
90740,1
559723,1
458360,1
376263,1
25371,1
418737,1
339500,1
535406,1
564506,1
52030,1
358010,1
242517,1
362311,1
523706,1
94197,1
126532,1
396338,1
560241,1
341778,1
564417,1
274653,1
22473,1
156125,1
437519,1
270730,1
327642,1
544673,1
558389,1
121383,1
119402,1
478187,1
173104,1
378808,1
312561,1
85236,1
360871,1
35166,1
295727,1
196684,1
95857,1
189357,1
419150,1
197758,1
287069,1
202436,1
213040,1
542779,1
513549,1
54279,1
330022,1
543618,1
546335,1
86275,1
84736,1
382661,1
346390,1
477658,1
412380,1
496526,1
160292,1
125679,1
350263,1
571437,1
485368,1
76240,1
111810,1
109599,1
369430,1
554168,1
196339,1
79930,1
119924,1
134209,1
295799,1
224312,1
66479,1
274111,1
578166,1
256092,1
568049,1
233663,1
447725,1
115987,1
521964,1
348411,1
428087,1
446149,1
34367,1
376935,1
125698,1
363173,1
489617,1
431859,1
240752,1
403235,1
216059,1
426110,1
571071,1
410306,1
191184,1
558155,1
276408,1
107156,1
495912,1
514418,1
374806,1
218624,1
459957,1
314861,1
491695,1
153977,1
404838,1
398942,1
76715,1
144920,1
449399,1
170390,1
324222,1
556307,1
380338,1
207443,1
346296,1
319734,1
459207,1
90563,1
423285,1
467065,1
125816,1
43840,1
556346,1
396200,1
370844,1
494106,1
473247,1
418634,1
333126,1
576435,1
579006,1
26236,1
347604,1
187172,1
394981,1
356994,1
311499,1
141434,1
197407,1
169685,1
405246,1
26434,1
419405,1
411545,1
63980,1
290515,1
540981,1
331312,1
141118,1
366759,1
136440,1
105270,1
480818,1
550798,1
64795,1
94295,1
414270,1
311706,1
87574,1
67181,1
323162,1
419777,1
135119,1
468113,1
129953,1
368805,1
519341,1
164913,1
385325,1
562558,1
20832,1
457642,1
83204,1
334379,1
314789,1
401059,1
558063,1
105251,1
506718,1
495894,1
455473,1
489243,1
309571,1
396150,1
531257,1
518908,1
503308,1
160718,1
510377,1
522349,1
377348,1
419135,1
462617,1
111366,1
436250,1
145546,1
356621,1
139507,1
577737,1
418602,1
149127,1
502765,1
195436,1
38055,1
192514,1
37103,1
25590,1
127955,1
506587,1
515633,1
104432,1
563591,1
334424,1
264156,1
26572,1
201697,1
481218,1
188207,1
564691,1
550924,1
512141,1
258753,1
67443,1
575288,1
378468,1
556758,1
518495,1
576914,1
498152,1
191692,1
414248,1
416301,1
403201,1
137507,1
502801,1
226395,1
493921,1
166544,1
191031,1
210828,1
446117,1
306485,1
455428,1
241116,1
29139,1
378527,1
45101,1
34978,1
416818,1
447470,1
445466,1
519733,1
544701,1
50342,1
58434,1
429900,1
295508,1
278183,1
558882,1
567107,1
91597,1
163904,1
25133,1
275231,1
188233,1
354237,1
56547,1
318346,1
309789,1
167428,1
539674,1
342673,1
478682,1
560741,1
445763,1
150115,1
190302,1
477304,1
577271,1
278923,1
221011,1
65245,1
382955,1
189718,1
244497,1
41841,1
155845,1
286813,1
139157,1
449740,1
196937,1
125506,1
248938,1
355539,1
286946,1
152635,1
545751,1
543764,1
68151,1
442065,1
358855,1
110294,1
81866,1
260381,1
359462,1
188749,1
430448,1
567889,1
505881,1
233545,1
371454,1
204134,1
391094,1
556570,1
540088,1
215158,1
452769,1
288676,1
197125,1
131679,1
327277,1
535098,1
30494,1
334004,1
438644,1
353250,1
459389,1
211138,1
138525,1
244584,1
362984,1
369211,1
387902,1
333336,1
537011,1
148247,1
135829,1
184689,1
173656,1
265310,1
255527,1
151684,1
428025,1
568857,1
345137,1
539323,1
579267,1
261494,1
301576,1
98232,1
147973,1
32899,1
24441,1
187044,1
31640,1
140354,1
441957,1
118873,1
200369,1
399315,1
162800,1
48265,1
25374,1
260942,1
188258,1
579302,1
169929,1
515462,1
550336,1
352406,1
515802,1
247551,1
226622,1
146876,1
307685,1
29899,1
444333,1
465817,1
276466,1
528360,1
573236,1
454550,1
298909,1
188797,1
267213,1
94349,1
217119,1
450167,1
420718,1
167921,1
21133,1
292037,1
65773,1
160915,1
240880,1
396538,1
324886,1
381923,1
385824,1
254494,1
350630,1
575692,1
115097,1
287762,1
501468,1
462692,1
29887,1
404439,1
66445,1
283979,1
478681,1
28718,1
560728,1
66905,1
496677,1
142044,1
310014,1
227841,1
107319,1
511776,1
475570,1
298071,1
312927,1
178124,1
269387,1
515977,1
134924,1
241020,1
547209,1
23885,1
119813,1
187157,1
313210,1
406243,1
508114,1
548660,1
295867,1
232294,1
298309,1
462026,1
526963,1
139864,1
452879,1
139125,1
498577,1
136594,1
492900,1
416822,1
64216,1
470427,1
70617,1
495294,1
353312,1
485722,1
302698,1
209262,1
310693,1
447529,1
143451,1
154842,1
312319,1
481074,1
555318,1
192990,1
307961,1
411220,1
524352,1
81283,1
344893,1
556289,1
280488,1
332841,1
423862,1
292667,1
155555,1
406109,1
104067,1
204939,1
18381,1
43241,1
499791,1
245143,1
299100,1
187049,1
62252,1
268751,1
296249,1
117050,1
91023,1
296546,1
532187,1
416704,1
304721,1
551927,1
195733,1
308850,1
559297,1
374523,1
346998,1
134732,1
357619,1
128203,1
30951,1
407806,1
288185,1
74710,1
106389,1
330639,1
112836,1
313632,1
469419,1
198347,1
492551,1
56364,1
254961,1
278441,1
132533,1
361902,1
175924,1
47384,1
413874,1
166521,1
314372,1
53092,1
577890,1
74079,1
576597,1
420455,1
388948,1
391989,1
387041,1
182593,1
97399,1
83776,1
520182,1
543958,1
275281,1
506878,1
518922,1
139257,1
166155,1
289926,1
91603,1
415340,1
264985,1
310477,1
523427,1
438858,1
99328,1
397050,1
272461,1
234509,1
494782,1
161557,1
395784,1
509268,1
432887,1
240807,1
453678,1
417944,1
114594,1
563100,1
441092,1
397869,1
170262,1
497363,1
342092,1
552219,1
375036,1
515427,1
314843,1
214752,1
199858,1
572417,1
189521,1
399295,1
344741,1
114722,1
172447,1
258001,1
563575,1
432580,1
180503,1
77742,1
81510,1
274532,1
242204,1
35425,1
142593,1
49674,1
74095,1
498481,1
521820,1
498729,1
189117,1
401302,1
239220,1
355682,1
580406,1
310646,1
78299,1
580978,1
513166,1
418709,1
85132,1
523118,1
235000,1
33129,1
432147,1
305172,1
359029,1
201763,1
408422,1
566470,1
175323,1
425214,1
385695,1
399392,1
427459,1
495605,1
523919,1
77725,1
18793,1
437307,1
57745,1
499465,1
84347,1
307783,1
345017,1
542131,1
35751,1
502297,1
380937,1
157418,1
505314,1
407377,1
539192,1
97085,1
364929,1
238385,1
196640,1
397293,1
55843,1
380890,1
525450,1
217345,1
47166,1
360542,1
79890,1
345431,1
481477,1
438731,1
116036,1
546787,1
226973,1
434511,1
322023,1
236075,1
413496,1
237413,1
240206,1
359675,1
483618,1
344479,1
153404,1
71351,1
440222,1
440337,1
194309,1
343181,1
79533,1
538750,1
147084,1
227737,1
381154,1
341943,1
103139,1
58113,1
129807,1
36536,1
316436,1
273476,1
437664,1
209499,1
37199,1
334632,1
517055,1
478771,1
518222,1
17952,1
16982,1
464665,1
163739,1
300900,1
129758,1
482488,1
333876,1
99860,1
324962,1
415078,1
59008,1
379367,1
100000,1
117919,1
271837,1
310143,1
207446,1
138066,1
568667,1
312237,1
111320,1
570170,1
184147,1
199983,1
217559,1
142845,1
525101,1
57779,1
492528,1
274808,1
465256,1
171655,1
576955,1
227427,1
364655,1
287963,1
322647,1
249183,1
339591,1
240567,1
89138,1
379380,1
304645,1
142491,1
156835,1
496891,1
437918,1
393393,1
565154,1
524186,1
215520,1
315209,1
467412,1
450714,1
255980,1
264406,1
208650,1
222555,1
230902,1
293745,1
230653,1
239558,1
199927,1
97345,1
175231,1
356357,1
24544,1
335055,1
20092,1
208075,1
151943,1
108534,1
61631,1
275340,1
247488,1
134989,1
286042,1
387912,1
100532,1
293023,1
331213,1
186363,1
504196,1
274277,1
556125,1
423475,1
324481,1
243817,1
240802,1
170696,1
458359,1
18725,1
315915,1
239701,1
252726,1
56333,1
159211,1
40795,1
407161,1
531424,1
368935,1
424602,1
68436,1
228737,1
495008,1
76107,1
268404,1
240513,1
273873,1
61538,1
323329,1
84607,1
31054,1
247111,1
508653,1
446842,1
489629,1
442577,1
484137,1
184353,1
21094,1
175791,1
242351,1
546803,1
456068,1
416774,1
198549,1
168297,1
327525,1
264159,1
405085,1
451476,1
387278,1
457910,1
228945,1
270978,1
382922,1
430711,1
173949,1
166951,1
505830,1
99643,1
176723,1
39236,1
357705,1
71721,1
117910,1
323380,1
173442,1
484646,1
235034,1
479910,1
440165,1
515052,1
20001,1
29248,1
342448,1
394119,1
281545,1
335557,1
162617,1
376467,1
417656,1
245107,1
472370,1
286759,1
294760,1
245958,1
432771,1
276646,1
487989,1
204426,1
42083,1
472329,1
517137,1
504731,1
284008,1
476500,1
424636,1
454633,1
489401,1
294228,1
577131,1
211259,1
409226,1
71389,1
273009,1
67995,1
85903,1
377474,1
278730,1
337700,1
54869,1
50757,1
553577,1
16269,1
496631,1
95651,1
411931,1
577408,1
371015,1
462994,1
300439,1
443705,1
475617,1
258539,1
528771,1
553447,1
324877,1
135655,1
335961,1
280049,1
291885,1
61919,1
375981,1
173130,1
380948,1
308889,1
305482,1
458650,1
297165,1
31275,1
126856,1
43798,1
250614,1
124948,1
138599,1
243164,1
394200,1
60502,1
574631,1
287373,1
53788,1
86882,1
216979,1
568544,1
492722,1
396924,1
383936,1
304105,1
385738,1
464515,1
200970,1
443023,1
436665,1
448979,1
78917,1
392070,1
435295,1
386277,1
188017,1
403171,1
452292,1
551952,1
312664,1
513693,1
236155,1
383119,1
27042,1
490833,1
82831,1
422929,1
467597,1
478708,1
467621,1
88232,1
389597,1
397684,1
271775,1
514625,1
560017,1
152742,1
384571,1
177312,1
46729,1
61912,1
100080,1
154502,1
307607,1
327257,1
146615,1
564387,1
565240,1
464552,1
576826,1
268410,1
380186,1
46760,1
552539,1
88696,1
19023,1
289238,1
548281,1
301049,1
549818,1
451100,1
555709,1
273733,1
347601,1
464878,1
112783,1
348748,1
438316,1
285615,1
434365,1
188921,1
487317,1
308282,1
190994,1
49924,1
565394,1
335479,1
310906,1
77078,1
286178,1
221445,1
174808,1
422131,1
333974,1
378661,1
384668,1
540896,1
102834,1
168477,1
447677,1
362262,1
539909,1
357037,1
393521,1
321270,1
356132,1
271999,1
232922,1
26958,1
341253,1
501272,1
283558,1
263083,1
273445,1
116464,1
506030,1
117258,1
225054,1
175588,1
327170,1
570009,1
324164,1
102611,1
337856,1
93798,1
558545,1
54443,1
419758,1
499000,1
394897,1
57937,1
237860,1
91974,1
286845,1
328031,1
185043,1
120361,1
225338,1
146277,1
461042,1
295100,1
468024,1
144940,1
215095,1
499684,1
570486,1
449120,1
274691,1
400894,1
342825,1
63203,1
415261,1
268717,1
227822,1
326301,1
189443,1
543096,1
511719,1
252111,1
317222,1
353854,1
550448,1
154643,1
45324,1
236229,1
388282,1
511850,1
566908,1
471420,1
580425,1
309159,1
413537,1
554752,1
163824,1
98954,1
417535,1
404029,1
342500,1
510856,1
499024,1
69345,1
221747,1
81873,1
309781,1
72119,1
309077,1
538492,1
288105,1
424648,1
557406,1
85048,1
192871,1
68288,1
34856,1
298785,1
380578,1
431786,1
94132,1
440322,1
108632,1
340681,1
532154,1
481249,1
421773,1
55656,1
232801,1
460410,1
116976,1
225571,1
254380,1
236302,1
506304,1
202965,1
501593,1
507924,1
438593,1
283888,1
